symbol,isin,sector_name,sector_index_id,valid_from,valid_to,mapping_source,mapping_status,confidence,notes
TIINDIA,INE974X01010,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
UCOBANK,INE691A01018,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
UNOMINDA,INE405E01023,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
UPL,INE628A01036,Chemicals,NIFTY_CHEMICALS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
UTIAMC,INE094J01016,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ULTRACEMCO,INE481G01011,Construction Materials,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
UNIONBANK,INE692A01016,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
UBL,INE686F01025,Fast Moving Consumer Goods,NIFTY_FMCG,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
UNITDSPR,INE854D01024,Fast Moving Consumer Goods,NIFTY_FMCG,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
URBANCO,INE0CAZ01013,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
USHAMART,INE228A01035,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
VTL,INE825A01020,Textiles,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
VBL,INE200M01039,Fast Moving Consumer Goods,NIFTY_FMCG,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
VEDL,INE205A01025,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
VIJAYA,INE043W01024,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
VMM,INE01EA01019,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IDEA,INE669E01016,Telecommunication,NIFTY_TELECOMMUNICATIONS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
VOLTAS,INE226A01021,Consumer Durables,NIFTY_CONSUMER_DURABLES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
WAAREEENER,INE377N01017,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
WELCORP,INE191B01025,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
WELSPUNLIV,INE192B01031,Textiles,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
WHIRLPOOL,INE716A01013,Consumer Durables,NIFTY_CONSUMER_DURABLES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
WIPRO,INE075A01022,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
WOCKPHARMA,INE049B01025,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
YESBANK,INE528G01035,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ZFCVINDIA,INE342J01019,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ZEEL,INE256A01028,Media Entertainment & Publication,NIFTY_MEDIA,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ZENTEC,INE251B01027,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ZENSARTECH,INE520A01027,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ZYDUSLIFE,INE010B01027,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ZYDUSWELL,INE768C01028,Fast Moving Consumer Goods,NIFTY_FMCG,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ECLERX,INE738I01010,Services,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
