index_name,company_name_original,company_name_normalized,symbol,isin,event_type,announced_date,effective_date,source_document,source_reference,mapping_method,mapping_confidence,extraction_confidence,review_status,notes
NIFTY 500,CSB Bank Ltd.,CSB BANK,CSBBANK,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,DCM Shriram Ltd.,DCM SHRIRAM,DCMSHRIRAM,INE499A01024,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,EPL Ltd.,EPL,EPL,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,FDC Ltd.,FDC,FDC,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Glenmark Life Sciences Ltd.,GLENMARK LIFE SCIENCES,GLS,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,GMM Pfaudler Ltd.,GMM PFAUDLER,GMMPFAUDLR,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Happy Forgings Ltd.,HAPPY FORGINGS,HAPPYFORGE,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Vodafone Idea Ltd.,VODAFONE IDEA,IDEA,INE669E01016,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Indigo Paints Ltd.,INDIGO PAINTS,INDIGOPNTS,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Jai Balaji Industries Ltd.,JAI BALAJI INDUSTRIES,JAIBALAJI,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,JK Paper Ltd.,JK PAPER,JKPAPER,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,KRBL Ltd.,KRBL,KRBL,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Laxmi Organic Industries Ltd.,LAXMI ORGANIC INDUSTRIES,LXCHEM,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Medplus Health Services Ltd.,MEDPLUS HEALTH SERVICES,MEDPLUS,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Mahindra Holidays & Resorts India Ltd.,MAHINDRA HOLIDAYS AND RESORTS INDIA,MHRIL,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,MTAR Technologies Ltd.,MTAR TECHNOLOGIES,MTARTECH,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Prince Pipes and Fittings Ltd.,PRINCE PIPES AND FITTINGS,PRINCEPIPE,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Restaurant Brands Asia Ltd.,RESTAURANT BRANDS ASIA,RBA,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Safari Industries (India) Ltd.,SAFARI INDUSTRIES (INDIA),SAFARI,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Sterlite Technologies Ltd.,STERLITE TECHNOLOGIES,STLTECH,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Sunteck Realty Ltd.,SUNTECK REALTY,SUNTECK,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Tamilnad Mercantile Bank Ltd.,TAMILNAD MERCANTILE BANK,TMB,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Vaibhav Global Ltd.,VAIBHAV GLOBAL,VAIBHAVGBL,,REMOVED,2024-08-23,2024-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
NIFTY 500,Emcure Pharmaceuticals Ltd.,EMCURE PHARMACEUTICALS,EMCURE,INE168P01015,ADDED,2024-10-04,2024-10-10,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs04102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs04102024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacement in indices w.e.f. October 10, 2024"
NIFTY 500,IDFC Ltd.,IDFC,IDFC,,REMOVED,2024-10-04,2024-10-10,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs04102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs04102024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacement in indices w.e.f. October 10, 2024"
NIFTY 500,Akums Drugs and Pharmaceuticals Ltd.,AKUMS DRUGS AND PHARMACEUTICALS,AKUMS,,ADDED,2024-10-10,2024-10-16,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacement in indices w.e.f. October 16, 2024"
NIFTY 500,TV18 Broadcast Ltd.,TV18 BROADCAST,TV18BRDCST,,REMOVED,2024-10-10,2024-10-16,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacement in indices w.e.f. October 16, 2024"
NIFTY 500,Raymond Lifestyle Ltd.,RAYMOND LIFESTYLE,RAYMONDLSL,,ADDED,2025-03-17,2025-03-21,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs17032025.pdf,https://www.niftyindices.com/Press_Release/ind_prs17032025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Replacement in indices
NIFTY 500,ICICI Securities Ltd.,ICICI SECURITIES,ISEC,,REMOVED,2025-03-17,2025-03-21,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs17032025.pdf,https://www.niftyindices.com/Press_Release/ind_prs17032025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Replacement in indices
NIFTY 500,ACME Solar Holdings Ltd.,ACME SOLAR HOLDINGS,ACMESOLAR,INE622W01025,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Afcons Infrastructure Ltd.,AFCONS INFRASTRUCTURE,AFCONS,INE101I01011,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Authum Investment & Infrastructure Ltd.,AUTHUM INVESTMENT AND INFRASTRUCTURE,AIIL,INE206F01022,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Alivus Life Sciences Ltd.,ALIVUS LIFE SCIENCES,ALIVUS,,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Bajaj Housing Finance Ltd.,BAJAJ HOUSING FINANCE,BAJAJHFL,INE377Y01014,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,DCM Shriram Ltd.,DCM SHRIRAM,DCMSHRIRAM,INE499A01024,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Brainbees Solutions Ltd.,BRAINBEES SOLUTIONS,FIRSTCRY,INE02RE01045,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Gravita India Ltd.,GRAVITA INDIA,GRAVITA,INE024L01027,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Hyundai Motor India Ltd.,HYUNDAI MOTOR INDIA,HYUNDAI,INE0V6F01027,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,International Gemmological Institute (India) Ltd.,INTERNATIONAL GEMMOLOGICAL INSTITUTE (INDIA),IGIL,INE0Q9301021,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Inventurus Knowledge Solutions Ltd.,INVENTURUS KNOWLEDGE SOLUTIONS,IKS,INE115Q01022,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,JSW Holdings Ltd.,JSW HOLDINGS,JSWHL,,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,LT Foods Ltd.,LT FOODS,LTFOODS,INE818H01020,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Nava Ltd.,NAVA,NAVA,INE725A01030,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Neuland Laboratories Ltd.,NEULAND LABORATORIES,NEULANDLAB,INE794A01010,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Niva Bupa Health Insurance Company Ltd.,NIVA BUPA HEALTH INSURANCE COMPANY,NIVABUPA,INE995S01015,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,NTPC Green Energy Ltd.,NTPC GREEN ENERGY,NTPCGREEN,INE0ONG01011,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Ola Electric Mobility Ltd.,OLA ELECTRIC MOBILITY,OLAELEC,INE0LXG01040,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,PG Electroplast Ltd.,PG ELECTROPLAST,PGEL,INE457L01029,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Premier Energies Ltd.,PREMIER ENERGIES,PREMIERENE,INE0BS701011,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Reliance Power Ltd.,RELIANCE POWER,RPOWER,INE614G01033,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Sagility India Ltd.,SAGILITY INDIA,SAGILITY,INE0W2G01015,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Sai Life Sciences Ltd.,SAI LIFE SCIENCES,SAILIFE,INE570L01029,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Sarda Energy and Minerals Ltd.,SARDA ENERGY AND MINERALS,SARDAEN,INE385C01021,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Swiggy Ltd.,SWIGGY,SWIGGY,INE00H001014,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Transformers And Rectifiers (India) Ltd.,TRANSFORMERS AND RECTIFIERS (INDIA),TARIL,INE763I01026,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Vishal Mega Mart Ltd.,VISHAL MEGA MART,VMM,INE01EA01019,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Waaree Energies Ltd.,WAAREE ENERGIES,WAAREEENER,INE377N01017,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
NIFTY 500,Wockhardt Ltd.,WOCKHARDT,WOCKPHARMA,INE049B01025,ADDED,2025-02-21,2025-03-28,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. March 28, 2025"
